Title,Date,Hour,OccupancyPercent,Nyepi,Galungan,Kuningan,Saraswati,Pagerwesi,Weather,Temperature,Label
Sidewalk Jimbaran,2024-06-14,12,54,False,False,False,False,False,Sunny,27.3,Ramai
Sidewalk Jimbaran,2024-06-14,13,60,False,False,False,False,False,Sunny,30.7,Ramai
Sidewalk Jimbaran,2024-06-14,14,63,False,False,False,False,False,Cloudy,24.5,Ramai
Sidewalk Jimbaran,2024-06-14,15,65,False,False,False,False,False,Sunny,28.1,Ramai
Sidewalk Jimbaran,2024-06-14,16,63,False,False,False,False,False,Sunny,32.5,Ramai
Sidewalk Jimbaran,2024-06-14,17,65,False,False,False,False,False,Sunny,32.4,Ramai
Sidewalk Jimbaran,2024-06-14,18,72,False,False,False,False,False,Sunny,28.7,Ramai
Sidewalk Jimbaran,2024-06-14,19,81,False,False,False,False,False,Sunny,30.2,Sangat Ramai
Sidewalk Jimbaran,2024-06-14,20,84,False,False,False,False,False,Sunny,31.3,Sangat Ramai
Sidewalk Jimbaran,2024-06-14,21,72,False,False,False,False,False,Cloudy,27.1,Ramai
Sidewalk Jimbaran,2024-06-14,22,53,False,False,False,False,False,Sunny,27.8,Ramai
Sidewalk Jimbaran,2024-06-14,23,0,False,False,False,False,False,Sunny,31.8,Tidak Ramai
Sidewalk Jimbaran,2024-06-15,6,0,False,False,False,False,False,Cloudy,27.9,Tidak Ramai
Sidewalk Jimbaran,2024-06-15,7,0,False,False,False,False,False,Sunny,29.6,Tidak Ramai
Sidewalk Jimbaran,2024-06-15,8,0,False,False,False,False,False,Cloudy,29.7,Tidak Ramai
Sidewalk Jimbaran,2024-06-15,9,0,False,False,False,False,False,Cloudy,25.1,Tidak Ramai
Sidewalk Jimbaran,2024-06-15,10,35,False,False,False,False,False,Sunny,28.5,Tidak Ramai
Sidewalk Jimbaran,2024-06-15,11,47,False,False,False,False,False,Cloudy,24.9,Tidak Ramai
Sidewalk Jimbaran,2024-06-15,12,55,False,False,False,False,False,Sunny,28.1,Ramai
Sidewalk Jimbaran,2024-06-15,13,59,False,False,False,False,False,Sunny,32.8,Ramai
Sidewalk Jimbaran,2024-06-15,14,61,False,False,False,False,False,Cloudy,26.0,Ramai
Sidewalk Jimbaran,2024-06-15,15,61,False,False,False,False,False,Sunny,28.7,Ramai
Sidewalk Jimbaran,2024-06-15,16,63,False,False,False,False,False,Sunny,30.9,Ramai
Sidewalk Jimbaran,2024-06-15,17,69,False,False,False,False,False,Cloudy,24.2,Ramai
Sidewalk Jimbaran,2024-06-15,18,82,False,False,False,False,False,Cloudy,28.9,Sangat Ramai
Sidewalk Jimbaran,2024-06-15,19,95,False,False,False,False,False,Cloudy,24.4,Sangat Ramai
Sidewalk Jimbaran,2024-06-15,20,100,False,False,False,False,False,Cloudy,29.4,Sangat Ramai
Sidewalk Jimbaran,2024-06-15,21,86,False,False,False,False,False,Sunny,29.5,Sangat Ramai
Sidewalk Jimbaran,2024-06-15,22,63,False,False,False,False,False,Cloudy,27.4,Ramai
Sidewalk Jimbaran,2024-06-15,23,0,False,False,False,False,False,Cloudy,26.5,Tidak Ramai
Sidewalk Jimbaran,2024-06-16,6,0,False,False,False,False,False,Cloudy,24.5,Tidak Ramai
Sidewalk Jimbaran,2024-06-16,7,0,False,False,False,False,False,Sunny,29.3,Tidak Ramai
Sidewalk Jimbaran,2024-06-16,8,0,False,False,False,False,False,Sunny,30.8,Tidak Ramai
Sidewalk Jimbaran,2024-06-16,9,0,False,False,False,False,False,Cloudy,24.7,Tidak Ramai
Sidewalk Jimbaran,2024-06-16,10,30,False,False,False,False,False,Sunny,29.3,Tidak Ramai
Sidewalk Jimbaran,2024-06-16,11,42,False,False,False,False,False,Sunny,27.5,Tidak Ramai
Sidewalk Jimbaran,2024-06-16,12,54,False,False,False,False,False,Cloudy,29.3,Ramai
Sidewalk Jimbaran,2024-06-16,13,60,False,False,False,False,False,Sunny,28.3,Ramai
Sidewalk Jimbaran,2024-06-16,14,62,False,False,False,False,False,Cloudy,24.5,Ramai
Sidewalk Jimbaran,2024-06-16,15,61,False,False,False,False,False,Cloudy,27.4,Ramai
Sidewalk Jimbaran,2024-06-16,16,62,False,False,False,False,False,Sunny,31.3,Ramai
Sidewalk Jimbaran,2024-06-16,17,68,False,False,False,False,False,Sunny,27.6,Ramai
Sidewalk Jimbaran,2024-06-16,18,79,False,False,False,False,False,Sunny,27.8,Sangat Ramai
Sidewalk Jimbaran,2024-06-16,19,91,False,False,False,False,False,Cloudy,28.0,Sangat Ramai
Sidewalk Jimbaran,2024-06-16,20,91,False,False,False,False,False,Cloudy,24.3,Sangat Ramai
Sidewalk Jimbaran,2024-06-16,21,75,False,False,False,False,False,Sunny,32.8,Ramai
Sidewalk Jimbaran,2024-06-16,22,51,False,False,False,False,False,Sunny,30.3,Ramai
Sidewalk Jimbaran,2024-06-16,23,0,False,False,False,False,False,Sunny,30.9,Tidak Ramai
Sidewalk Jimbaran,2024-06-17,6,0,False,False,False,False,False,Sunny,27.8,Tidak Ramai
Sidewalk Jimbaran,2024-06-17,7,0,False,False,False,False,False,Sunny,31.0,Tidak Ramai
Sidewalk Jimbaran,2024-06-17,8,0,False,False,False,False,False,Cloudy,24.2,Tidak Ramai
Sidewalk Jimbaran,2024-06-17,9,0,False,False,False,False,False,Cloudy,28.3,Tidak Ramai
Sidewalk Jimbaran,2024-06-17,10,30,False,False,False,False,False,Cloudy,24.2,Tidak Ramai
Sidewalk Jimbaran,2024-06-17,11,39,False,False,False,False,False,Sunny,33.0,Tidak Ramai
Sidewalk Jimbaran,2024-06-17,12,47,False,False,False,False,False,Sunny,29.3,Tidak Ramai
Sidewalk Jimbaran,2024-06-17,13,53,False,False,False,False,False,Sunny,32.9,Ramai
Sidewalk Jimbaran,2024-06-17,14,55,False,False,False,False,False,Sunny,30.2,Ramai
Sidewalk Jimbaran,2024-06-17,15,56,False,False,False,False,False,Cloudy,26.8,Ramai
Sidewalk Jimbaran,2024-06-17,16,57,False,False,False,False,False,Sunny,30.0,Ramai
Sidewalk Jimbaran,2024-06-17,17,62,False,False,False,False,False,Cloudy,25.9,Ramai
Sidewalk Jimbaran,2024-06-17,18,69,False,False,False,False,False,Sunny,28.8,Ramai
Sidewalk Jimbaran,2024-06-17,19,76,False,False,False,False,False,Cloudy,26.3,Sangat Ramai
Sidewalk Jimbaran,2024-06-17,20,75,False,False,False,False,False,Sunny,27.5,Ramai
Sidewalk Jimbaran,2024-06-17,21,62,False,False,False,False,False,Sunny,28.7,Ramai
Sidewalk Jimbaran,2024-06-17,22,0,False,False,False,False,False,Sunny,31.9,Tidak Ramai
Sidewalk Jimbaran,2024-06-17,23,0,False,False,False,False,False,Sunny,31.5,Tidak Ramai
Sidewalk Jimbaran,2024-06-18,6,0,False,False,False,False,False,Sunny,27.1,Tidak Ramai
Sidewalk Jimbaran,2024-06-18,7,0,False,False,False,False,False,Sunny,32.9,Tidak Ramai
Sidewalk Jimbaran,2024-06-18,8,0,False,False,False,False,False,Cloudy,28.5,Tidak Ramai
Sidewalk Jimbaran,2024-06-18,9,0,False,False,False,False,False,Cloudy,25.9,Tidak Ramai
Sidewalk Jimbaran,2024-06-18,10,32,False,False,False,False,False,Sunny,31.1,Tidak Ramai
Sidewalk Jimbaran,2024-06-18,11,42,False,False,False,False,False,Cloudy,30.0,Tidak Ramai
Sidewalk Jimbaran,2024-06-18,12,50,False,False,False,False,False,Sunny,32.1,Tidak Ramai
Sidewalk Jimbaran,2024-06-18,13,55,False,False,False,False,False,Cloudy,28.9,Ramai
Sidewalk Jimbaran,2024-06-18,14,56,False,False,False,False,False,Cloudy,25.7,Ramai
Sidewalk Jimbaran,2024-06-18,15,55,False,False,False,False,False,Sunny,30.4,Ramai
Sidewalk Jimbaran,2024-06-18,16,56,False,False,False,False,False,Cloudy,27.7,Ramai
Sidewalk Jimbaran,2024-06-18,17,59,False,False,False,False,False,Sunny,30.2,Ramai
Sidewalk Jimbaran,2024-06-18,18,69,False,False,False,False,False,Cloudy,29.9,Ramai
Sidewalk Jimbaran,2024-06-18,19,77,False,False,False,False,False,Sunny,28.6,Sangat Ramai
Sidewalk Jimbaran,2024-06-18,20,78,False,False,False,False,False,Sunny,29.5,Sangat Ramai
Sidewalk Jimbaran,2024-06-18,21,66,False,False,False,False,False,Cloudy,25.5,Ramai
Sidewalk Jimbaran,2024-06-18,22,0,False,False,False,False,False,Sunny,27.4,Tidak Ramai
Sidewalk Jimbaran,2024-06-18,23,0,False,False,False,False,False,Cloudy,25.2,Tidak Ramai
Sidewalk Jimbaran,2024-06-19,6,0,False,False,False,False,False,Cloudy,27.3,Tidak Ramai
Sidewalk Jimbaran,2024-06-19,7,0,False,False,False,False,False,Sunny,29.2,Tidak Ramai
Sidewalk Jimbaran,2024-06-19,8,0,False,False,False,False,False,Cloudy,28.4,Tidak Ramai
Sidewalk Jimbaran,2024-06-19,9,0,False,False,False,False,False,Cloudy,26.7,Tidak Ramai
Sidewalk Jimbaran,2024-06-19,10,29,False,False,False,False,False,Cloudy,24.9,Tidak Ramai
Sidewalk Jimbaran,2024-06-19,11,41,False,False,False,False,False,Cloudy,28.3,Tidak Ramai
Sidewalk Jimbaran,2024-06-19,12,51,False,False,False,False,False,Cloudy,24.2,Ramai
Sidewalk Jimbaran,2024-06-19,13,57,False,False,False,False,False,Sunny,30.3,Ramai
Sidewalk Jimbaran,2024-06-19,14,58,False,False,False,False,False,Cloudy,28.2,Ramai
Sidewalk Jimbaran,2024-06-19,15,57,False,False,False,False,False,Sunny,30.2,Ramai
Sidewalk Jimbaran,2024-06-19,16,56,False,False,False,False,False,Cloudy,27.8,Ramai
Sidewalk Jimbaran,2024-06-19,17,59,False,False,False,False,False,Sunny,27.6,Ramai
Sidewalk Jimbaran,2024-06-19,18,70,False,False,False,False,False,Cloudy,24.9,Ramai
Sidewalk Jimbaran,2024-06-19,19,80,False,False,False,False,False,Cloudy,26.7,Sangat Ramai
Sidewalk Jimbaran,2024-06-19,20,81,False,False,False,False,False,Sunny,29.2,Sangat Ramai
Sidewalk Jimbaran,2024-06-19,21,67,False,False,False,False,False,Sunny,28.9,Ramai
Sidewalk Jimbaran,2024-06-19,22,0,False,False,False,False,False,Sunny,32.5,Tidak Ramai
Sidewalk Jimbaran,2024-06-19,23,0,False,False,False,False,False,Sunny,28.1,Tidak Ramai
Sidewalk Jimbaran,2024-06-20,6,0,False,False,False,False,False,Cloudy,27.5,Tidak Ramai
Sidewalk Jimbaran,2024-06-20,7,0,False,False,False,False,False,Sunny,28.4,Tidak Ramai
Sidewalk Jimbaran,2024-06-20,8,0,False,False,False,False,False,Cloudy,27.0,Tidak Ramai
Sidewalk Jimbaran,2024-06-20,9,0,False,False,False,False,False,Cloudy,28.7,Tidak Ramai
Sidewalk Jimbaran,2024-06-20,10,33,False,False,False,False,False,Cloudy,26.9,Tidak Ramai
Sidewalk Jimbaran,2024-06-20,11,44,False,False,False,False,False,Cloudy,29.4,Tidak Ramai
Sidewalk Jimbaran,2024-06-20,12,54,False,False,False,False,False,Sunny,30.8,Ramai
Sidewalk Jimbaran,2024-06-20,13,60,False,False,False,False,False,Cloudy,26.1,Ramai
Sidewalk Jimbaran,2024-06-20,14,60,False,False,False,False,False,Cloudy,27.1,Ramai
Sidewalk Jimbaran,2024-06-20,15,59,False,False,False,False,False,Cloudy,24.4,Ramai
Sidewalk Jimbaran,2024-06-20,16,58,False,False,False,False,False,Cloudy,29.7,Ramai
Sidewalk Jimbaran,2024-06-20,17,61,False,False,False,False,False,Cloudy,27.5,Ramai
Sidewalk Jimbaran,2024-06-20,18,70,False,False,False,False,False,Cloudy,29.3,Ramai
Sidewalk Jimbaran,2024-06-20,19,79,False,False,False,False,False,Sunny,27.8,Sangat Ramai
Sidewalk Jimbaran,2024-06-20,20,80,False,False,False,False,False,Cloudy,24.8,Sangat Ramai
Sidewalk Jimbaran,2024-06-20,21,69,False,False,False,False,False,Sunny,27.4,Ramai
Sidewalk Jimbaran,2024-06-20,22,0,False,False,False,False,False,Sunny,30.4,Tidak Ramai
Sidewalk Jimbaran,2024-06-20,23,0,False,False,False,False,False,Sunny,31.7,Tidak Ramai
Sidewalk Jimbaran,2024-06-21,6,0,False,False,False,False,False,Cloudy,25.7,Tidak Ramai
Sidewalk Jimbaran,2024-06-21,7,0,False,False,False,False,False,Cloudy,28.5,Tidak Ramai
Sidewalk Jimbaran,2024-06-21,8,0,False,False,False,False,False,Sunny,30.0,Tidak Ramai
Sidewalk Jimbaran,2024-06-21,9,0,False,False,False,False,False,Cloudy,25.7,Tidak Ramai
Sidewalk Jimbaran,2024-06-21,10,37,False,False,False,False,False,Cloudy,25.6,Tidak Ramai
Sidewalk Jimbaran,2024-06-21,11,47,False,False,False,False,False,Cloudy,29.3,Tidak Ramai
Sidewalk Jimbaran,2024-06-21,12,54,False,False,False,False,False,Sunny,30.8,Ramai
Sidewalk Jimbaran,2024-06-21,13,60,False,False,False,False,False,Sunny,30.8,Ramai
Sidewalk Jimbaran,2024-06-21,14,63,False,False,False,False,False,Cloudy,26.9,Ramai
Sidewalk Jimbaran,2024-06-21,15,65,False,False,False,False,False,Cloudy,26.4,Ramai
Sidewalk Jimbaran,2024-06-21,16,63,False,False,False,False,False,Sunny,32.8,Ramai
Sidewalk Jimbaran,2024-06-21,17,65,False,False,False,False,False,Cloudy,24.5,Ramai
Sidewalk Jimbaran,2024-06-21,18,72,False,False,False,False,False,Cloudy,25.7,Ramai
Sidewalk Jimbaran,2024-06-21,19,81,False,False,False,False,False,Cloudy,29.0,Sangat Ramai
Sidewalk Jimbaran,2024-06-21,20,84,False,False,False,False,False,Sunny,32.4,Sangat Ramai
Sidewalk Jimbaran,2024-06-21,21,72,False,False,False,False,False,Sunny,29.5,Ramai
Sidewalk Jimbaran,2024-06-21,22,53,False,False,False,False,False,Sunny,32.8,Ramai
Sidewalk Jimbaran,2024-06-21,23,0,False,False,False,False,False,Cloudy,24.8,Tidak Ramai
Sidewalk Jimbaran,2024-06-22,6,0,False,False,False,False,False,Sunny,28.1,Tidak Ramai
Sidewalk Jimbaran,2024-06-22,7,0,False,False,False,False,False,Sunny,29.1,Tidak Ramai
Sidewalk Jimbaran,2024-06-22,8,0,False,False,False,False,False,Cloudy,27.1,Tidak Ramai
Sidewalk Jimbaran,2024-06-22,9,0,False,False,False,False,False,Cloudy,26.1,Tidak Ramai
Sidewalk Jimbaran,2024-06-22,10,35,False,False,False,False,False,Cloudy,29.9,Tidak Ramai
Sidewalk Jimbaran,2024-06-22,11,47,False,False,False,False,False,Cloudy,28.4,Tidak Ramai
Sidewalk Jimbaran,2024-06-22,12,55,False,False,False,False,False,Sunny,28.7,Ramai
Sidewalk Jimbaran,2024-06-22,13,59,False,False,False,False,False,Sunny,28.0,Ramai
Sidewalk Jimbaran,2024-06-22,14,61,False,False,False,False,False,Cloudy,27.4,Ramai
Sidewalk Jimbaran,2024-06-22,15,61,False,False,False,False,False,Cloudy,26.9,Ramai
Sidewalk Jimbaran,2024-06-22,16,63,False,False,False,False,False,Cloudy,25.5,Ramai
Sidewalk Jimbaran,2024-06-22,17,69,False,False,False,False,False,Cloudy,26.9,Ramai
Sidewalk Jimbaran,2024-06-22,18,82,False,False,False,False,False,Sunny,29.2,Sangat Ramai
Sidewalk Jimbaran,2024-06-22,19,95,False,False,False,False,False,Cloudy,24.5,Sangat Ramai
Sidewalk Jimbaran,2024-06-22,20,100,False,False,False,False,False,Cloudy,24.7,Sangat Ramai
Sidewalk Jimbaran,2024-06-22,21,86,False,False,False,False,False,Sunny,33.0,Sangat Ramai
Sidewalk Jimbaran,2024-06-22,22,63,False,False,False,False,False,Cloudy,28.0,Ramai
Sidewalk Jimbaran,2024-06-22,23,0,False,False,False,False,False,Sunny,29.1,Tidak Ramai
Sidewalk Jimbaran,2024-06-23,6,0,False,False,False,False,False,Cloudy,25.5,Tidak Ramai
Sidewalk Jimbaran,2024-06-23,7,0,False,False,False,False,False,Cloudy,25.4,Tidak Ramai
Sidewalk Jimbaran,2024-06-23,8,0,False,False,False,False,False,Sunny,29.4,Tidak Ramai
Sidewalk Jimbaran,2024-06-23,9,0,False,False,False,False,False,Cloudy,26.2,Tidak Ramai
Sidewalk Jimbaran,2024-06-23,10,30,False,False,False,False,False,Cloudy,27.8,Tidak Ramai
Sidewalk Jimbaran,2024-06-23,11,42,False,False,False,False,False,Sunny,28.2,Tidak Ramai
Sidewalk Jimbaran,2024-06-23,12,54,False,False,False,False,False,Sunny,27.2,Ramai
Sidewalk Jimbaran,2024-06-23,13,60,False,False,False,False,False,Cloudy,26.5,Ramai
Sidewalk Jimbaran,2024-06-23,14,62,False,False,False,False,False,Cloudy,29.4,Ramai
Sidewalk Jimbaran,2024-06-23,15,61,False,False,False,False,False,Sunny,28.8,Ramai
Sidewalk Jimbaran,2024-06-23,16,62,False,False,False,False,False,Sunny,31.0,Ramai
Sidewalk Jimbaran,2024-06-23,17,68,False,False,False,False,False,Cloudy,26.4,Ramai
Sidewalk Jimbaran,2024-06-23,18,79,False,False,False,False,False,Cloudy,25.2,Sangat Ramai
Sidewalk Jimbaran,2024-06-23,19,91,False,False,False,False,False,Cloudy,26.1,Sangat Ramai
Sidewalk Jimbaran,2024-06-23,20,91,False,False,False,False,False,Cloudy,27.0,Sangat Ramai
Sidewalk Jimbaran,2024-06-23,21,75,False,False,False,False,False,Cloudy,25.3,Ramai
Sidewalk Jimbaran,2024-06-23,22,51,False,False,False,False,False,Sunny,28.7,Ramai
Sidewalk Jimbaran,2024-06-23,23,0,False,False,False,False,False,Cloudy,29.9,Tidak Ramai
Sidewalk Jimbaran,2024-06-24,6,0,False,False,False,False,False,Cloudy,25.9,Tidak Ramai
Sidewalk Jimbaran,2024-06-24,7,0,False,False,False,False,False,Cloudy,25.6,Tidak Ramai
Sidewalk Jimbaran,2024-06-24,8,0,False,False,False,False,False,Sunny,32.5,Tidak Ramai
Sidewalk Jimbaran,2024-06-24,9,0,False,False,False,False,False,Cloudy,26.4,Tidak Ramai
Sidewalk Jimbaran,2024-06-24,10,30,False,False,False,False,False,Cloudy,29.3,Tidak Ramai
Sidewalk Jimbaran,2024-06-24,11,39,False,False,False,False,False,Cloudy,27.0,Tidak Ramai
Sidewalk Jimbaran,2024-06-24,12,47,False,False,False,False,False,Cloudy,26.2,Tidak Ramai
Sidewalk Jimbaran,2024-06-24,13,53,False,False,False,False,False,Sunny,30.7,Ramai
Sidewalk Jimbaran,2024-06-24,14,55,False,False,False,False,False,Sunny,31.4,Ramai
Sidewalk Jimbaran,2024-06-24,15,56,False,False,False,False,False,Sunny,32.5,Ramai
Sidewalk Jimbaran,2024-06-24,16,57,False,False,False,False,False,Cloudy,24.3,Ramai
Sidewalk Jimbaran,2024-06-24,17,62,False,False,False,False,False,Sunny,27.9,Ramai
Sidewalk Jimbaran,2024-06-24,18,69,False,False,False,False,False,Cloudy,28.6,Ramai
Sidewalk Jimbaran,2024-06-24,19,76,False,False,False,False,False,Cloudy,28.7,Sangat Ramai
Sidewalk Jimbaran,2024-06-24,20,75,False,False,False,False,False,Sunny,31.8,Ramai
Sidewalk Jimbaran,2024-06-24,21,62,False,False,False,False,False,Cloudy,29.5,Ramai
Sidewalk Jimbaran,2024-06-24,22,0,False,False,False,False,False,Sunny,31.7,Tidak Ramai
Sidewalk Jimbaran,2024-06-24,23,0,False,False,False,False,False,Cloudy,25.4,Tidak Ramai
Sidewalk Jimbaran,2024-06-25,6,0,False,False,False,False,False,Sunny,31.0,Tidak Ramai
Sidewalk Jimbaran,2024-06-25,7,0,False,False,False,False,False,Cloudy,28.5,Tidak Ramai
Sidewalk Jimbaran,2024-06-25,8,0,False,False,False,False,False,Cloudy,29.8,Tidak Ramai
Sidewalk Jimbaran,2024-06-25,9,0,False,False,False,False,False,Sunny,29.0,Tidak Ramai
Sidewalk Jimbaran,2024-06-25,10,32,False,False,False,False,False,Sunny,31.0,Tidak Ramai
Sidewalk Jimbaran,2024-06-25,11,42,False,False,False,False,False,Sunny,32.6,Tidak Ramai
Sidewalk Jimbaran,2024-06-25,12,50,False,False,False,False,False,Cloudy,29.9,Tidak Ramai
Sidewalk Jimbaran,2024-06-25,13,55,False,False,False,False,False,Cloudy,27.2,Ramai
Sidewalk Jimbaran,2024-06-25,14,56,False,False,False,False,False,Cloudy,26.4,Ramai
Sidewalk Jimbaran,2024-06-25,15,55,False,False,False,False,False,Sunny,31.8,Ramai
Sidewalk Jimbaran,2024-06-25,16,56,False,False,False,False,False,Sunny,27.8,Ramai
Sidewalk Jimbaran,2024-06-25,17,59,False,False,False,False,False,Sunny,30.3,Ramai
Sidewalk Jimbaran,2024-06-25,18,69,False,False,False,False,False,Sunny,32.5,Ramai
Sidewalk Jimbaran,2024-06-25,19,77,False,False,False,False,False,Sunny,27.6,Sangat Ramai
Sidewalk Jimbaran,2024-06-25,20,78,False,False,False,False,False,Sunny,28.8,Sangat Ramai
Sidewalk Jimbaran,2024-06-25,21,66,False,False,False,False,False,Sunny,29.7,Ramai
Sidewalk Jimbaran,2024-06-25,22,0,False,False,False,False,False,Cloudy,29.0,Tidak Ramai
Sidewalk Jimbaran,2024-06-25,23,0,False,False,False,False,False,Sunny,29.0,Tidak Ramai
Sidewalk Jimbaran,2024-06-26,6,0,False,False,False,False,False,Sunny,27.4,Tidak Ramai
Sidewalk Jimbaran,2024-06-26,7,0,False,False,False,False,False,Sunny,31.1,Tidak Ramai
Sidewalk Jimbaran,2024-06-26,8,0,False,False,False,False,False,Sunny,30.8,Tidak Ramai
Sidewalk Jimbaran,2024-06-26,9,0,False,False,False,False,False,Sunny,29.7,Tidak Ramai
Sidewalk Jimbaran,2024-06-26,10,29,False,False,False,False,False,Cloudy,25.4,Tidak Ramai
Sidewalk Jimbaran,2024-06-26,11,41,False,False,False,False,False,Sunny,27.9,Tidak Ramai
Sidewalk Jimbaran,2024-06-26,12,51,False,False,False,False,False,Sunny,31.2,Ramai
Sidewalk Jimbaran,2024-06-26,13,57,False,False,False,False,False,Cloudy,25.9,Ramai
Sidewalk Jimbaran,2024-06-26,14,58,False,False,False,False,False,Sunny,28.0,Ramai
Sidewalk Jimbaran,2024-06-26,15,57,False,False,False,False,False,Sunny,27.7,Ramai
Sidewalk Jimbaran,2024-06-26,16,56,False,False,False,False,False,Sunny,28.8,Ramai
Sidewalk Jimbaran,2024-06-26,17,59,False,False,False,False,False,Cloudy,26.0,Ramai
Sidewalk Jimbaran,2024-06-26,18,70,False,False,False,False,False,Sunny,31.8,Ramai
Sidewalk Jimbaran,2024-06-26,19,80,False,False,False,False,False,Cloudy,26.5,Sangat Ramai
Sidewalk Jimbaran,2024-06-26,20,81,False,False,False,False,False,Sunny,29.7,Sangat Ramai
Sidewalk Jimbaran,2024-06-26,21,67,False,False,False,False,False,Sunny,29.2,Ramai
Sidewalk Jimbaran,2024-06-26,22,0,False,False,False,False,False,Cloudy,27.3,Tidak Ramai
Sidewalk Jimbaran,2024-06-26,23,0,False,False,False,False,False,Cloudy,24.1,Tidak Ramai
Sidewalk Jimbaran,2024-06-27,6,0,False,False,False,False,False,Sunny,30.2,Tidak Ramai
Sidewalk Jimbaran,2024-06-27,7,0,False,False,False,False,False,Sunny,27.8,Tidak Ramai
Sidewalk Jimbaran,2024-06-27,8,0,False,False,False,False,False,Sunny,27.6,Tidak Ramai
Sidewalk Jimbaran,2024-06-27,9,0,False,False,False,False,False,Sunny,28.2,Tidak Ramai
Sidewalk Jimbaran,2024-06-27,10,33,False,False,False,False,False,Cloudy,27.8,Tidak Ramai
Sidewalk Jimbaran,2024-06-27,11,44,False,False,False,False,False,Cloudy,27.3,Tidak Ramai
Sidewalk Jimbaran,2024-06-27,12,54,False,False,False,False,False,Cloudy,24.7,Ramai
Sidewalk Jimbaran,2024-06-27,13,60,False,False,False,False,False,Cloudy,28.6,Ramai
Sidewalk Jimbaran,2024-06-27,14,60,False,False,False,False,False,Sunny,30.1,Ramai
Sidewalk Jimbaran,2024-06-27,15,59,False,False,False,False,False,Sunny,30.0,Ramai
Sidewalk Jimbaran,2024-06-27,16,58,False,False,False,False,False,Cloudy,24.9,Ramai
Sidewalk Jimbaran,2024-06-27,17,61,False,False,False,False,False,Sunny,30.2,Ramai
Sidewalk Jimbaran,2024-06-27,18,70,False,False,False,False,False,Cloudy,24.6,Ramai
Sidewalk Jimbaran,2024-06-27,19,79,False,False,False,False,False,Cloudy,29.0,Sangat Ramai
Sidewalk Jimbaran,2024-06-27,20,80,False,False,False,False,False,Cloudy,24.7,Sangat Ramai
Sidewalk Jimbaran,2024-06-27,21,69,False,False,False,False,False,Sunny,27.4,Ramai
Sidewalk Jimbaran,2024-06-27,22,0,False,False,False,False,False,Sunny,30.6,Tidak Ramai
Sidewalk Jimbaran,2024-06-27,23,0,False,False,False,False,False,Sunny,28.6,Tidak Ramai
Sidewalk Jimbaran,2024-06-28,6,0,False,False,False,False,False,Cloudy,28.5,Tidak Ramai
Sidewalk Jimbaran,2024-06-28,7,0,False,False,False,False,False,Cloudy,26.6,Tidak Ramai
Sidewalk Jimbaran,2024-06-28,8,0,False,False,False,False,False,Sunny,27.1,Tidak Ramai
Sidewalk Jimbaran,2024-06-28,9,0,False,False,False,False,False,Cloudy,28.9,Tidak Ramai
Sidewalk Jimbaran,2024-06-28,10,37,False,False,False,False,False,Sunny,28.6,Tidak Ramai
Sidewalk Jimbaran,2024-06-28,11,47,False,False,False,False,False,Sunny,27.2,Tidak Ramai
Sidewalk Jimbaran,2024-06-28,12,54,False,False,False,False,False,Cloudy,25.4,Ramai
Sidewalk Jimbaran,2024-06-28,13,60,False,False,False,False,False,Cloudy,29.0,Ramai
Sidewalk Jimbaran,2024-06-28,14,63,False,False,False,False,False,Cloudy,28.7,Ramai
Sidewalk Jimbaran,2024-06-28,15,65,False,False,False,False,False,Sunny,32.9,Ramai
Sidewalk Jimbaran,2024-06-28,16,63,False,False,False,False,False,Sunny,30.2,Ramai
Sidewalk Jimbaran,2024-06-28,17,65,False,False,False,False,False,Cloudy,27.1,Ramai
Sidewalk Jimbaran,2024-06-28,18,72,False,False,False,False,False,Sunny,29.5,Ramai
Sidewalk Jimbaran,2024-06-28,19,81,False,False,False,False,False,Cloudy,29.6,Sangat Ramai
Sidewalk Jimbaran,2024-06-28,20,84,False,False,False,False,False,Sunny,32.3,Sangat Ramai
Sidewalk Jimbaran,2024-06-28,21,72,False,False,False,False,False,Cloudy,26.3,Ramai
Sidewalk Jimbaran,2024-06-28,22,53,False,False,False,False,False,Cloudy,29.2,Ramai
Sidewalk Jimbaran,2024-06-28,23,0,False,False,False,False,False,Sunny,28.4,Tidak Ramai
Sidewalk Jimbaran,2024-06-29,6,0,False,False,False,False,False,Cloudy,29.9,Tidak Ramai
Sidewalk Jimbaran,2024-06-29,7,0,False,False,False,False,False,Cloudy,27.2,Tidak Ramai
Sidewalk Jimbaran,2024-06-29,8,0,False,False,False,False,False,Cloudy,26.5,Tidak Ramai
Sidewalk Jimbaran,2024-06-29,9,0,False,False,False,False,False,Sunny,29.6,Tidak Ramai
Sidewalk Jimbaran,2024-06-29,10,35,False,False,False,False,False,Sunny,28.7,Tidak Ramai
Sidewalk Jimbaran,2024-06-29,11,47,False,False,False,False,False,Cloudy,24.9,Tidak Ramai
Sidewalk Jimbaran,2024-06-29,12,55,False,False,False,False,False,Sunny,30.8,Ramai
Sidewalk Jimbaran,2024-06-29,13,59,False,False,False,False,False,Sunny,27.9,Ramai
Sidewalk Jimbaran,2024-06-29,14,61,False,False,False,False,False,Sunny,28.2,Ramai
Sidewalk Jimbaran,2024-06-29,15,61,False,False,False,False,False,Sunny,31.2,Ramai
